Press Enter to quit: NBits: 160 	NErrs: 3 	BER: 1.8750E-02
NBits: 1012960 	NErrs: 10218 	BER: 1.0087E-02
NBits: 1014880 	NErrs: 10237 	BER: 1.0087E-02
NBits: 1015840 	NErrs: 10250 	BER: 1.0090E-02
NBits: 1017760 	NErrs: 10282 	BER: 1.0103E-02
NBits: 1019680 	NErrs: 10298 	BER: 1.0099E-02
NBits: 1021600 	NErrs: 10323 	BER: 1.0105E-02
NBits: 1023520 	NErrs: 10338 	BER: 1.0100E-02
NBits: 1027520 	NErrs: 10381 	BER: 1.0103E-02
NBits: 1029440 	NErrs: 10401 	BER: 1.0104E-02
NBits: 1033440 	NErrs: 10444 	BER: 1.0106E-02
NBits: 1037440 	NErrs: 10487 	BER: 1.0109E-02
NBits: 1038400 	NErrs: 10495 	BER: 1.0107E-02
NBits: 1039200 	NErrs: 10503 	BER: 1.0107E-02
NBits: 1041120 	NErrs: 10522 	BER: 1.0106E-02
NBits: 1042080 	NErrs: 10528 	BER: 1.0103E-02
NBits: 1044000 	NErrs: 10544 	BER: 1.0100E-02
NBits: 1045920 	NErrs: 10559 	BER: 1.0095E-02
NBits: 1047680 	NErrs: 10580 	BER: 1.0099E-02
NBits: 1049440 	NErrs: 10590 	BER: 1.0091E-02
NBits: 1051360 	NErrs: 10606 	BER: 1.0088E-02
NBits: 1054560 	NErrs: 10635 	BER: 1.0085E-02
NBits: 1056480 	NErrs: 10649 	BER: 1.0080E-02
NBits: 1061280 	NErrs: 10695 	BER: 1.0077E-02
NBits: 1063200 	NErrs: 10715 	BER: 1.0078E-02
NBits: 1065120 	NErrs: 10731 	BER: 1.0075E-02
NBits: 1069120 	NErrs: 10766 	BER: 1.0070E-02
NBits: 1071040 	NErrs: 10789 	BER: 1.0073E-02
NBits: 1071840 	NErrs: 10799 	BER: 1.0075E-02
NBits: 1072800 	NErrs: 10804 	BER: 1.0071E-02
NBits: 1073600 	NErrs: 10810 	BER: 1.0069E-02
NBits: 1075520 	NErrs: 10826 	BER: 1.0066E-02
NBits: 1081920 	NErrs: 10891 	BER: 1.0066E-02
NBits: 1087200 	NErrs: 10937 	BER: 1.0060E-02
NBits: 1088640 	NErrs: 10948 	BER: 1.0057E-02
NBits: 1090560 	NErrs: 10963 	BER: 1.0053E-02
NBits: 1094560 	NErrs: 10999 	BER: 1.0049E-02
NBits: 1098560 	NErrs: 11042 	BER: 1.0051E-02
NBits: 1102560 	NErrs: 11079 	BER: 1.0048E-02
NBits: 1104640 	NErrs: 11102 	BER: 1.0050E-02
NBits: 1106560 	NErrs: 11150 	BER: 1.0076E-02
NBits: 1110560 	NErrs: 11191 	BER: 1.0077E-02
NBits: 1112480 	NErrs: 11208 	BER: 1.0075E-02
NBits: 1114400 	NErrs: 11227 	BER: 1.0074E-02
NBits: 1114560 	NErrs: 11228 	BER: 1.0074E-02
NBits: 1116480 	NErrs: 11248 	BER: 1.0075E-02
NBits: 1120480 	NErrs: 11280 	BER: 1.0067E-02
NBits: 1122400 	NErrs: 11296 	BER: 1.0064E-02
NBits: 1126400 	NErrs: 11345 	BER: 1.0072E-02
